timestamp;lightintensity;tvoc;noise;humidity;temperature;occupancy;co2-ndir;pm2.5;pm10;peoplecount;deviceID;EpochTime/UnixTime ( UTC )
11-2-2021 00:13:14;;;;;10,65;;;;;;MS-IPac67b205b3b7;1612998794.761
11-2-2021 00:13:14;;;;;;;;;29;;MS-IPac67b205b3b7;1612998794.817
11-2-2021 00:13:15;;;42,186;;;;;;;;MS-IPac67b205b3b7;1612998795.972
11-2-2021 00:13:34;;;;;;;;;;0;MS-IPac67b205b3b7;1612998814.953
11-2-2021 00:13:36;;716;;;;;;;;;MS-IPac67b205b3b7;1612998816.25
11-2-2021 00:14:00;;;;;10,47;;;;;;MS-IPac67b205b3b7;1612998840.352
11-2-2021 00:14:00;;727;;;;;;;;;MS-IPac67b205b3b7;1612998840.549
11-2-2021 00:14:01;;;41,932;;;;;;;;MS-IPac67b205b3b7;1612998841.565
11-2-2021 00:14:23;;;;;10,71;;;;;;MS-IPac67b205b3b7;1612998863.002
11-2-2021 00:14:23;;716;;;;;;;;;MS-IPac67b205b3b7;1612998863.1
11-2-2021 00:14:45;;727;;;;;;;;;MS-IPac67b205b3b7;1612998885.9
11-2-2021 00:15:05;;;43,142;;;;;;;;MS-IPac67b205b3b7;1612998905.093
11-2-2021 00:15:08;;753;;;;;;;;;MS-IPac67b205b3b7;1612998908.67
11-2-2021 00:15:27;;;;;;;440;;;;MS-IPac67b205b3b7;1612998927.793
11-2-2021 00:15:28;;;;;;;;;;0;MS-IPac67b205b3b7;1612998928.862
11-2-2021 00:15:31;;736;;;;;;;;;MS-IPac67b205b3b7;1612998931.509
11-2-2021 00:15:50;;;42,22;;;;;;;;MS-IPac67b205b3b7;1612998950.722
11-2-2021 00:15:54;;753;;;;;;;;;MS-IPac67b205b3b7;1612998954.299
11-2-2021 00:16:17;;736;;;;;;;;;MS-IPac67b205b3b7;1612998977.079
11-2-2021 00:16:36;;;;;;;424;;;;MS-IPac67b205b3b7;1612998996.203
11-2-2021 00:16:36;;;41,267;;;;;;;;MS-IPac67b205b3b7;1612998996.325
11-2-2021 00:16:39;;727;;;;;;;;;MS-IPac67b205b3b7;1612998999.879
11-2-2021 00:17:02;;;;;10,57;;;;;;MS-IPac67b205b3b7;1612999022.721
11-2-2021 00:17:02;;716;;;;;;;;;MS-IPac67b205b3b7;1612999022.819
11-2-2021 00:17:22;;;41,808;;;;;;;;MS-IPac67b205b3b7;1612999042.032
11-2-2021 00:17:23;;;;;;;;;;0;MS-IPac67b205b3b7;1612999043.011
11-2-2021 00:17:25;;705;;;;;;;;;MS-IPac67b205b3b7;1612999045.609
11-2-2021 00:17:48;;716;;;;;;;;;MS-IPac67b205b3b7;1612999068.379
11-2-2021 00:18:33;;705;;;;;;;;;MS-IPac67b205b3b7;1612999113.997
11-2-2021 00:18:53;;;41,864;;;;;;;;MS-IPac67b205b3b7;1612999133.276
11-2-2021 00:18:56;;;;;10,47;;;;;;MS-IPac67b205b3b7;1612999136.82
11-2-2021 00:19:19;;727;;;;;;;;;MS-IPac67b205b3b7;1612999159.718
11-2-2021 00:19:21;;;;;;;;;;0;MS-IPac67b205b3b7;1612999161.01
11-2-2021 00:19:38;;;42,056;;;;;;;;MS-IPac67b205b3b7;1612999178.921
11-2-2021 00:19:42;;;;;10,61;;;;;;MS-IPac67b205b3b7;1612999182.4
11-2-2021 00:19:42;;753;;;;;;;;;MS-IPac67b205b3b7;1612999182.498
11-2-2021 00:20:24;;;42,298;;;;;;;;MS-IPac67b205b3b7;1612999224.481
11-2-2021 00:20:50;;765;;;;;;;;;MS-IPac67b205b3b7;1612999250.838
11-2-2021 00:21:09;;;;;;;446;;;;MS-IPac67b205b3b7;1612999269.961
11-2-2021 00:21:10;;;41,501;;;;;;;;MS-IPac67b205b3b7;1612999270.094
11-2-2021 00:21:13;;781;;;;;;;;;MS-IPac67b205b3b7;1612999273.618
11-2-2021 00:21:33;;;;;;;;;;0;MS-IPac67b205b3b7;1612999293.973
11-2-2021 00:21:36;;;;;10,47;;;;;;MS-IPac67b205b3b7;1612999296.49
11-2-2021 00:21:36;;765;;;;;;;;;MS-IPac67b205b3b7;1612999296.587
11-2-2021 00:21:55;;;41,19;;;;;;;;MS-IPac67b205b3b7;1612999315.77
11-2-2021 00:21:57;;;;;;0;;;;;MS-IPac67b205b3b7;1612999317.448
11-2-2021 00:21:57;;;;26,64;;;;;;;MS-IPac67b205b3b7;1612999317.939
11-2-2021 00:21:59;;;;;10,61;;;;;;MS-IPac67b205b3b7;1612999319.25
11-2-2021 00:21:59;;753;;;;;;;;;MS-IPac67b205b3b7;1612999319.347
11-2-2021 00:22:18;;;;;;;433;;;;MS-IPac67b205b3b7;1612999338.46
11-2-2021 00:22:19;0;;;;;;;;;;MS-IPac67b205b3b7;1612999339.718
11-2-2021 00:22:22;;;;;10,51;;;;;;MS-IPac67b205b3b7;1612999342.049
11-2-2021 00:22:44;;765;;;;;;;;;MS-IPac67b205b3b7;1612999364.987
11-2-2021 00:22:45;;;42,867;;;;;;;;MS-IPac67b205b3b7;1612999365.09
11-2-2021 00:23:07;;;;;10,69;;;;;;MS-IPac67b205b3b7;1612999387.689
11-2-2021 00:23:07;;794;;;;;;;;;MS-IPac67b205b3b7;1612999387.787
11-2-2021 00:23:27;;;;;;;;;;0;MS-IPac67b205b3b7;1612999407.938
11-2-2021 00:23:53;;;;;10,57;;;;;;MS-IPac67b205b3b7;1612999433.239
11-2-2021 00:23:53;;809;;;;;;;;;MS-IPac67b205b3b7;1612999433.345
11-2-2021 00:23:53;;;;;;;;30;;;MS-IPac67b205b3b7;1612999433.423
11-2-2021 00:23:53;;;;;;;;;31;;MS-IPac67b205b3b7;1612999433.454
11-2-2021 00:24:12;;;42,323;;;;;;;;MS-IPac67b205b3b7;1612999452.579
11-2-2021 00:24:16;;781;;;;;;;;;MS-IPac67b205b3b7;1612999456.177
11-2-2021 00:24:38;;765;;;;;;;;;MS-IPac67b205b3b7;1612999478.977
11-2-2021 00:24:58;;;42,157;;;;;;;;MS-IPac67b205b3b7;1612999498.139
11-2-2021 00:25:01;;753;;;;;;;;;MS-IPac67b205b3b7;1612999501.736
11-2-2021 00:25:21;;;;;;;;;;0;MS-IPac67b205b3b7;1612999521.898
11-2-2021 00:25:43;;;41,143;;;;;;;;MS-IPac67b205b3b7;1612999543.699
11-2-2021 00:25:47;;765;;;;;;;;;MS-IPac67b205b3b7;1612999547.296
11-2-2021 00:26:09;;;;;10,43;;;;;;MS-IPac67b205b3b7;1612999569.998
11-2-2021 00:26:32;;;;;10,61;;;;;;MS-IPac67b205b3b7;1612999592.798
11-2-2021 00:26:32;;753;;;;;;;;;MS-IPac67b205b3b7;1612999592.896
11-2-2021 00:26:32;;;41,178;;;;;;;;MS-IPac67b205b3b7;1612999592.998
11-2-2021 00:26:55;;736;;;;;;;;;MS-IPac67b205b3b7;1612999615.676
11-2-2021 00:27:18;;;42,503;;;;;;;;MS-IPac67b205b3b7;1612999638.548
11-2-2021 00:27:19;;;;;;;;;;0;MS-IPac67b205b3b7;1612999639.737
11-2-2021 00:28:04;;;42,753;;;;;;;;MS-IPac67b205b3b7;1612999684.098
11-2-2021 00:28:26;;;;;10,51;;;;;;MS-IPac67b205b3b7;1612999706.698
11-2-2021 00:28:49;;716;;;;;;;;;MS-IPac67b205b3b7;1612999729.565
11-2-2021 00:29:11;;;;;10,65;;;;;;MS-IPac67b205b3b7;1612999751.337
11-2-2021 00:29:11;;736;;;;;;;;;MS-IPac67b205b3b7;1612999751.443
11-2-2021 00:29:33;;;;;;;;;;0;MS-IPac67b205b3b7;1612999773.135
11-2-2021 00:29:34;;765;;;;;;;;;MS-IPac67b205b3b7;1612999774.745
11-2-2021 00:29:35;;;40,723;;;;;;;;MS-IPac67b205b3b7;1612999775.957
11-2-2021 00:30:20;;794;;;;;;;;;MS-IPac67b205b3b7;1612999820.394
11-2-2021 00:30:22;;;39,543;;;;;;;;MS-IPac67b205b3b7;1612999822.63
11-2-2021 00:30:43;;765;;;;;;;;;MS-IPac67b205b3b7;1612999843.175
11-2-2021 00:31:08;;;42,019;;;;;;;;MS-IPac67b205b3b7;1612999868.19
11-2-2021 00:31:27;;;;;;;;;;0;MS-IPac67b205b3b7;1612999887.125
11-2-2021 00:31:51;;781;;;;;;;;;MS-IPac67b205b3b7;1612999911.494
11-2-2021 00:32:11;;;42,372;;;;;;;;MS-IPac67b205b3b7;1612999931.707
11-2-2021 00:32:14;;794;;;;;;;;;MS-IPac67b205b3b7;1612999934.294
11-2-2021 00:32:57;;;42,888;;;;;;;;MS-IPac67b205b3b7;1612999977.266
11-2-2021 00:32:59;;825;;;;;;;;;MS-IPac67b205b3b7;1612999979.643
11-2-2021 00:33:21;;;;;;;;;;0;MS-IPac67b205b3b7;1613000001.096
11-2-2021 00:33:22;;840;;;;;;;;;MS-IPac67b205b3b7;1613000002.393
11-2-2021 00:33:42;;;43,294;;;;;;;;MS-IPac67b205b3b7;1613000022.966
11-2-2021 00:33:45;;850;;;;;;;;;MS-IPac67b205b3b7;1613000025.243
11-2-2021 00:33:46;;;;;10,85;;;;;;MS-IPac67b205b3b7;1613000026.559
11-2-2021 00:34:08;;825;;;;;;;;;MS-IPac67b205b3b7;1613000048.013
11-2-2021 00:34:32;;;;;11,03;;;;;;MS-IPac67b205b3b7;1613000072.123
11-2-2021 00:34:32;;;;;;;;;26;;MS-IPac67b205b3b7;1613000072.563
11-2-2021 00:34:51;;;43,004;;;;;;;;MS-IPac67b205b3b7;1613000091.46
11-2-2021 00:34:53;;850;;;;;;;;;MS-IPac67b205b3b7;1613000093.792
11-2-2021 00:34:55;;;;;10,93;;;;;;MS-IPac67b205b3b7;1613000095.094
11-2-2021 00:35:16;;825;;;;;;;;;MS-IPac67b205b3b7;1613000116.592
11-2-2021 00:35:19;;;;;;;;;;0;MS-IPac67b205b3b7;1613000119.202
11-2-2021 00:35:37;;;41,912;;;;;;;;MS-IPac67b205b3b7;1613000137.105
11-2-2021 00:35:39;;850;;;;;;;;;MS-IPac67b205b3b7;1613000139.382
11-2-2021 00:35:40;;;;;10,79;;;;;;MS-IPac67b205b3b7;1613000140.694
11-2-2021 00:36:02;;868;;;;;;;;;MS-IPac67b205b3b7;1613000162.152
11-2-2021 00:36:22;;;40,359;;;;;;;;MS-IPac67b205b3b7;1613000182.665
11-2-2021 00:36:24;;883;;;;;;;;;MS-IPac67b205b3b7;1613000184.942
11-2-2021 00:36:49;;;;;10,65;;;;;;MS-IPac67b205b3b7;1613000209.034
11-2-2021 00:36:57;;;;;;0;;;;;MS-IPac67b205b3b7;1613000217.302
11-2-2021 00:37:08;;;;;;;434;;;;MS-IPac67b205b3b7;1613000228.134
11-2-2021 00:37:08;;;40,504;;;;;;;;MS-IPac67b205b3b7;1613000228.257
11-2-2021 00:37:09;0;;;;;;;;;;MS-IPac67b205b3b7;1613000229.41
11-2-2021 00:37:10;;;;26,574;;;;;;;MS-IPac67b205b3b7;1613000230.407
11-2-2021 00:37:11;;;;;10,65;;;;;;MS-IPac67b205b3b7;1613000231.713
11-2-2021 00:37:11;;897;;;;;;;;;MS-IPac67b205b3b7;1613000231.911
11-2-2021 00:37:32;;;;;;;;;;0;MS-IPac67b205b3b7;1613000252.162
11-2-2021 00:37:34;;917;;;;;;;;;MS-IPac67b205b3b7;1613000254.771
11-2-2021 00:37:35;;;40,637;;;;;;;;MS-IPac67b205b3b7;1613000255.986
11-2-2021 00:37:57;;931;;;;;;;;;MS-IPac67b205b3b7;1613000277.541
11-2-2021 00:38:21;;;42,14;;;;;;;;MS-IPac67b205b3b7;1613000301.556
11-2-2021 00:39:26;;;;;;;;;;0;MS-IPac67b205b3b7;1613000366.061
11-2-2021 00:39:28;;;;;10,75;;;;;;MS-IPac67b205b3b7;1613000368.583
11-2-2021 00:39:28;;883;;;;;;;;;MS-IPac67b205b3b7;1613000368.681
11-2-2021 00:39:51;;;;;;;;26;;;MS-IPac67b205b3b7;1613000391.975
11-2-2021 00:39:52;;;;;;;;;26;;MS-IPac67b205b3b7;1613000392.009
11-2-2021 00:40:14;;;;;10,57;;;;;;MS-IPac67b205b3b7;1613000414.432
11-2-2021 00:40:14;;868;;;;;;;;;MS-IPac67b205b3b7;1613000414.53
11-2-2021 00:40:14;;;42,395;;;;;;;;MS-IPac67b205b3b7;1613000414.634
11-2-2021 00:40:59;;;;;10,69;;;;;;MS-IPac67b205b3b7;1613000459.992
11-2-2021 00:41:00;;883;;;;;;;;;MS-IPac67b205b3b7;1613000460.114
11-2-2021 00:41:01;;;42,234;;;;;;;;MS-IPac67b205b3b7;1613000461.305
11-2-2021 00:41:20;;;;;;;;;;0;MS-IPac67b205b3b7;1613000480.25
11-2-2021 00:41:22;;850;;;;;;;;;MS-IPac67b205b3b7;1613000482.84
11-2-2021 00:41:45;;840;;;;;;;;;MS-IPac67b205b3b7;1613000505.62
11-2-2021 00:41:46;;;41,007;;;;;;;;MS-IPac67b205b3b7;1613000506.891
11-2-2021 00:42:08;;;;;10,83;;;;;;MS-IPac67b205b3b7;1613000528.392
11-2-2021 00:42:08;;868;;;;;;;;;MS-IPac67b205b3b7;1613000528.49
11-2-2021 00:42:31;;883;;;;;;;;;MS-IPac67b205b3b7;1613000551.309
11-2-2021 00:42:50;;;42,277;;;;;;;;MS-IPac67b205b3b7;1613000570.482
11-2-2021 00:42:53;;;;;10,69;;;;;;MS-IPac67b205b3b7;1613000573.991
11-2-2021 00:43:16;;;;;10,57;;;;;;MS-IPac67b205b3b7;1613000596.751
11-2-2021 00:43:16;;850;;;;;;;;;MS-IPac67b205b3b7;1613000596.849
11-2-2021 00:43:18;;;;;;;;;;0;MS-IPac67b205b3b7;1613000598.139
11-2-2021 00:43:36;;;41,655;;;;;;;;MS-IPac67b205b3b7;1613000616.041
11-2-2021 00:44:02;;;;;10,83;;;;;;MS-IPac67b205b3b7;1613000642.391
11-2-2021 00:44:21;;;41,36;;;;;;;;MS-IPac67b205b3b7;1613000661.701
11-2-2021 00:44:47;;;;;10,71;;;;;;MS-IPac67b205b3b7;1613000687.971
11-2-2021 00:44:48;;825;;;;;;;;;MS-IPac67b205b3b7;1613000688.068
11-2-2021 00:45:10;;;;;;;;;32;;MS-IPac67b205b3b7;1613000710.233
11-2-2021 00:45:30;;;41,164;;;;;;;;MS-IPac67b205b3b7;1613000730.041
11-2-2021 00:45:31;;;;;;;;;;0;MS-IPac67b205b3b7;1613000731.038
11-2-2021 00:45:55;;809;;;;;;;;;MS-IPac67b205b3b7;1613000755.468
11-2-2021 00:46:15;;;42,459;;;;;;;;MS-IPac67b205b3b7;1613000775.671
11-2-2021 00:46:18;;825;;;;;;;;;MS-IPac67b205b3b7;1613000778.248
11-2-2021 00:46:41;;868;;;;;;;;;MS-IPac67b205b3b7;1613000801.018
