timestamp;lightintensity;tvoc;noise;humidity;temperature;occupancy;co2-ndir;pm2.5;pm10;peoplecount;deviceID;EpochTime/UnixTime ( UTC )
11-2-2021 00:00:02;;;;;10,55;;;;;;MS-IPac67b205b3df;1612998002.088
11-2-2021 00:00:26;;;40,921;;;;;;;;MS-IPac67b205b3df;1612998026.997
11-2-2021 00:01:09;;;40,81;;;;;;;;MS-IPac67b205b3df;1612998069.826
11-2-2021 00:01:10;;;;;;;;;;0;MS-IPac67b205b3df;1612998070.012
11-2-2021 00:01:35;;;41,972;;;;;;;;MS-IPac67b205b3df;1612998095.536
11-2-2021 00:02:18;;;42,599;;;;;;;;MS-IPac67b205b3df;1612998138.35
11-2-2021 00:03:04;;;;;;;;;;0;MS-IPac67b205b3df;1612998184.211
11-2-2021 00:03:04;;8;;;;;;;;;MS-IPac67b205b3df;1612998184.524
11-2-2021 00:03:04;;;;;10,43;;;;;;MS-IPac67b205b3df;1612998184.854
11-2-2021 00:03:05;;;43,032;;;;;;;;MS-IPac67b205b3df;1612998185.489
11-2-2021 00:03:27;;;;;10,61;;;;;;MS-IPac67b205b3df;1612998207.686
11-2-2021 00:03:30;;;41,911;;;;;;;;MS-IPac67b205b3df;1612998210.859
11-2-2021 00:03:41;;;;;;;;29;;;MS-IPac67b205b3df;1612998221.419
11-2-2021 00:03:41;;;;;;;;;32;;MS-IPac67b205b3df;1612998221.455
11-2-2021 00:03:48;;;;;;;454;;;;MS-IPac67b205b3df;1612998228.825
11-2-2021 00:03:49;;7;;;;;;;;;MS-IPac67b205b3df;1612998229.164
11-2-2021 00:03:49;;;;;10,61;;;;;;MS-IPac67b205b3df;1612998229.215
11-2-2021 00:03:49;;;41,911;;;;;;;;MS-IPac67b205b3df;1612998229.265
11-2-2021 00:03:49;0;;;;;;;;;;MS-IPac67b205b3df;1612998229.314
11-2-2021 00:03:49;;;;;;0;;;;;MS-IPac67b205b3df;1612998229.363
11-2-2021 00:03:50;;5;;;;;;;;;MS-IPac67b205b3df;1612998230.233
11-2-2021 00:04:13;;;42,813;;;;;;;;MS-IPac67b205b3df;1612998253.774
11-2-2021 00:04:34;;;;;;;462;;;;MS-IPac67b205b3df;1612998274.569
11-2-2021 00:04:39;;;43,292;;;;;;;;MS-IPac67b205b3df;1612998279.399
11-2-2021 00:04:58;;7;;;;;;;;;MS-IPac67b205b3df;1612998298.773
11-2-2021 00:05:01;;;;;;;;;;0;MS-IPac67b205b3df;1612998301.246
11-2-2021 00:05:22;;;42,922;;;;;;;;MS-IPac67b205b3df;1612998322.238
11-2-2021 00:05:44;;;;;10,79;;;;;;MS-IPac67b205b3df;1612998344.784
11-2-2021 00:05:48;;;42,731;;;;;;;;MS-IPac67b205b3df;1612998348.054
11-2-2021 00:06:07;;;;;10,61;;;;;;MS-IPac67b205b3df;1612998367.635
11-2-2021 00:06:30;;;41,185;;;;;;;;MS-IPac67b205b3df;1612998390.788
11-2-2021 00:06:53;;;;;10,83;;;;;;MS-IPac67b205b3df;1612998413.334
11-2-2021 00:06:56;;;40,92;;;;;;;;MS-IPac67b205b3df;1612998416.603
11-2-2021 00:07:15;;;;;;;;;;0;MS-IPac67b205b3df;1612998435.572
11-2-2021 00:07:39;;;;;10,61;;;;;;MS-IPac67b205b3df;1612998459.043
11-2-2021 00:08:00;;;;;;;446;;;;MS-IPac67b205b3df;1612998480.235
11-2-2021 00:08:24;;;;;;;;;27;;MS-IPac67b205b3df;1612998504.926
11-2-2021 00:08:25;;;40,325;;;;;;;;MS-IPac67b205b3df;1612998505.366
11-2-2021 00:09:09;;;;;;;;;;0;MS-IPac67b205b3df;1612998549.758
11-2-2021 00:09:10;;5;;;;;;;;;MS-IPac67b205b3df;1612998550.07
11-2-2021 00:09:10;;;39,363;;;;;;;;MS-IPac67b205b3df;1612998550.583
11-2-2021 00:09:33;;;;;10,83;;;;;;MS-IPac67b205b3df;1612998573.232
11-2-2021 00:09:36;;;40,646;;;;;;;;MS-IPac67b205b3df;1612998576.502
11-2-2021 00:09:56;;;;;10,71;;;;;;MS-IPac67b205b3df;1612998596.072
11-2-2021 00:10:18;;7;;;;;;;;;MS-IPac67b205b3df;1612998618.61
11-2-2021 00:10:19;;;42,25;;;;;;;;MS-IPac67b205b3df;1612998619.225
11-2-2021 00:10:44;;;42,022;;;;;;;;MS-IPac67b205b3df;1612998644.946
11-2-2021 00:11:03;;;;;;;;;;0;MS-IPac67b205b3df;1612998663.991
11-2-2021 00:11:04;;;;;10,85;;;;;;MS-IPac67b205b3df;1612998664.622
11-2-2021 00:11:27;;5;;;;;;;;;MS-IPac67b205b3df;1612998687.16
11-2-2021 00:11:27;;;;;10,75;;;;;;MS-IPac67b205b3df;1612998687.472
11-2-2021 00:11:27;;;41,992;;;;;;;;MS-IPac67b205b3df;1612998687.775
11-2-2021 00:11:53;;;42,354;;;;;;;;MS-IPac67b205b3df;1612998713.495
11-2-2021 00:12:12;;7;;;;;;;;;MS-IPac67b205b3df;1612998732.849
11-2-2021 00:12:35;;5;;;;;;;;;MS-IPac67b205b3df;1612998755.699
11-2-2021 00:12:36;;;41,898;;;;;;;;MS-IPac67b205b3df;1612998756.401
11-2-2021 00:13:00;;;;;;;;;;0;MS-IPac67b205b3df;1612998780.996
11-2-2021 00:13:21;;7;;;;;;;;;MS-IPac67b205b3df;1612998801.379
11-2-2021 00:13:44;;5;;;;;;;;;MS-IPac67b205b3df;1612998824.228
11-2-2021 00:13:44;;;;;10,61;;;;;;MS-IPac67b205b3df;1612998824.539
11-2-2021 00:13:44;;;;;;;;;30;;MS-IPac67b205b3df;1612998824.922
11-2-2021 00:13:45;;;41,955;;;;;;;;MS-IPac67b205b3df;1612998825.163
11-2-2021 00:14:10;;;41,646;;;;;;;;MS-IPac67b205b3df;1612998850.64
11-2-2021 00:14:53;;;42,242;;;;;;;;MS-IPac67b205b3df;1612998893.373
11-2-2021 00:15:15;;;;;;;;;;0;MS-IPac67b205b3df;1612998915.304
11-2-2021 00:15:15;;;;;10,83;;;;;;MS-IPac67b205b3df;1612998915.94
11-2-2021 00:15:19;;;42,374;;;;;;;;MS-IPac67b205b3df;1612998919.223
11-2-2021 00:16:01;;;42,52;;;;;;;;MS-IPac67b205b3df;1612998961.943
11-2-2021 00:16:24;;7;;;;;;;;;MS-IPac67b205b3df;1612998984.177
11-2-2021 00:16:27;;;42,586;;;;;;;;MS-IPac67b205b3df;1612998987.683
11-2-2021 00:16:47;;;;;10,71;;;;;;MS-IPac67b205b3df;1612999007.349
11-2-2021 00:17:09;;;;;;;;;;0;MS-IPac67b205b3df;1612999029.582
11-2-2021 00:17:09;;5;;;;;;;;;MS-IPac67b205b3df;1612999029.896
11-2-2021 00:17:10;;;41,136;;;;;;;;MS-IPac67b205b3df;1612999030.604
11-2-2021 00:17:36;;;40,991;;;;;;;;MS-IPac67b205b3df;1612999056.232
11-2-2021 00:18:41;;;;;;;;29;;;MS-IPac67b205b3df;1612999121.482
11-2-2021 00:18:41;;;;;;;;;30;;MS-IPac67b205b3df;1612999121.517
11-2-2021 00:18:49;;;;;;;453;;;;MS-IPac67b205b3df;1612999129.148
11-2-2021 00:18:49;;6;;;;;;;;;MS-IPac67b205b3df;1612999129.427
11-2-2021 00:18:49;;;;;10,75;;;;;;MS-IPac67b205b3df;1612999129.477
11-2-2021 00:18:49;;;41,978;;;;;;;;MS-IPac67b205b3df;1612999129.527
11-2-2021 00:18:49;0;;;;;;;;;;MS-IPac67b205b3df;1612999129.576
11-2-2021 00:18:49;;;;;;0;;;;;MS-IPac67b205b3df;1612999129.63
11-2-2021 00:19:03;;;;;;;;;;0;MS-IPac67b205b3df;1612999143.814
11-2-2021 00:19:04;;;;;;;;;28;;MS-IPac67b205b3df;1612999144.777
11-2-2021 00:19:05;;;41,778;;;;;;;;MS-IPac67b205b3df;1612999145.061
11-2-2021 00:19:30;;;41,765;;;;;;;;MS-IPac67b205b3df;1612999170.451
11-2-2021 00:20:12;;2;;;;;;;;;MS-IPac67b205b3df;1612999212.645
11-2-2021 00:20:13;;;42,184;;;;;;;;MS-IPac67b205b3df;1612999213.347
11-2-2021 00:20:38;;;42,768;;;;;;;;MS-IPac67b205b3df;1612999238.971
11-2-2021 00:20:58;;6;;;;;;;;;MS-IPac67b205b3df;1612999258.325
11-2-2021 00:21:00;;;;;;;;;;0;MS-IPac67b205b3df;1612999260.795
11-2-2021 00:21:21;;4;;;;;;;;;MS-IPac67b205b3df;1612999281.175
11-2-2021 00:21:21;;;42,803;;;;;;;;MS-IPac67b205b3df;1612999281.79
11-2-2021 00:21:44;;;;;10,57;;;;;;MS-IPac67b205b3df;1612999304.326
11-2-2021 00:21:47;;;43,729;;;;;;;;MS-IPac67b205b3df;1612999307.596
11-2-2021 00:22:32;;;42,243;;;;;;;;MS-IPac67b205b3df;1612999352.076
11-2-2021 00:22:52;;;;;10,69;;;;;;MS-IPac67b205b3df;1612999372.846
11-2-2021 00:23:14;;;40,526;;;;;;;;MS-IPac67b205b3df;1612999394.912
11-2-2021 00:23:15;;;;;;;;;;0;MS-IPac67b205b3df;1612999395.089
11-2-2021 00:24:01;;;;;10,85;;;;;;MS-IPac67b205b3df;1612999441.385
11-2-2021 00:24:23;;6;;;;;;;;;MS-IPac67b205b3df;1612999463.923
11-2-2021 00:24:25;;;;;;;;;25;;MS-IPac67b205b3df;1612999465.021
11-2-2021 00:24:26;;;41,994;;;;;;;;MS-IPac67b205b3df;1612999466.295
11-2-2021 00:24:46;;2;;;;;;;;;MS-IPac67b205b3df;1612999486.763
11-2-2021 00:24:47;;;;;10,75;;;;;;MS-IPac67b205b3df;1612999487.075
11-2-2021 00:25:09;;;42,399;;;;;;;;MS-IPac67b205b3df;1612999509.124
11-2-2021 00:25:09;;;;;;;;;;0;MS-IPac67b205b3df;1612999509.312
11-2-2021 00:25:34;;;41,743;;;;;;;;MS-IPac67b205b3df;1612999534.844
11-2-2021 00:26:17;;;40,471;;;;;;;;MS-IPac67b205b3df;1612999577.668
11-2-2021 00:26:44;;;40,57;;;;;;;;MS-IPac67b205b3df;1612999604.594
11-2-2021 00:27:03;;;;;;;;;;0;MS-IPac67b205b3df;1612999623.555
11-2-2021 00:27:27;;;;;10,65;;;;;;MS-IPac67b205b3df;1612999647.044
11-2-2021 00:27:27;;;42,064;;;;;;;;MS-IPac67b205b3df;1612999647.347
11-2-2021 00:27:53;;;41,856;;;;;;;;MS-IPac67b205b3df;1612999673.077
11-2-2021 00:28:35;;4;;;;;;;;;MS-IPac67b205b3df;1612999715.281
11-2-2021 00:28:35;;;41,691;;;;;;;;MS-IPac67b205b3df;1612999715.896
11-2-2021 00:28:58;;2;;;;;;;;;MS-IPac67b205b3df;1612999738.131
11-2-2021 00:29:00;;;;;;;;;;0;MS-IPac67b205b3df;1612999740.609
11-2-2021 00:29:20;;0;;;;;;;;;MS-IPac67b205b3df;1612999760.99
11-2-2021 00:29:21;;;;;10,75;;;;;;MS-IPac67b205b3df;1612999761.293
11-2-2021 00:29:43;;2;;;;;;;;;MS-IPac67b205b3df;1612999783.83
11-2-2021 00:29:46;;;41,988;;;;;;;;MS-IPac67b205b3df;1612999786.222
11-2-2021 00:30:29;;;42,756;;;;;;;;MS-IPac67b205b3df;1612999829.997
11-2-2021 00:30:55;;;43,414;;;;;;;;MS-IPac67b205b3df;1612999855.765
11-2-2021 00:31:14;;;;;;;;;;0;MS-IPac67b205b3df;1612999874.818
11-2-2021 00:31:38;;;42,246;;;;;;;;MS-IPac67b205b3df;1612999898.691
11-2-2021 00:32:04;;;41,542;;;;;;;;MS-IPac67b205b3df;1612999924.325
11-2-2021 00:32:46;;5;;;;;;;;;MS-IPac67b205b3df;1612999966.531
11-2-2021 00:32:47;;;41,959;;;;;;;;MS-IPac67b205b3df;1612999967.144
11-2-2021 00:33:09;;;;;;;;;;0;MS-IPac67b205b3df;1612999989.086
11-2-2021 00:33:09;;3;;;;;;;;;MS-IPac67b205b3df;1612999989.408
11-2-2021 00:33:13;;;41,717;;;;;;;;MS-IPac67b205b3df;1612999993.014
11-2-2021 00:33:41;;;;;;;;25;;;MS-IPac67b205b3df;1613000021.544
11-2-2021 00:33:41;;;;;;;;;26;;MS-IPac67b205b3df;1613000021.579
11-2-2021 00:33:49;;;;;;;458;;;;MS-IPac67b205b3df;1613000029.41
11-2-2021 00:33:49;;3;;;;;;;;;MS-IPac67b205b3df;1613000029.689
11-2-2021 00:33:49;;;;;10,83;;;;;;MS-IPac67b205b3df;1613000029.739
11-2-2021 00:33:49;;;42,222;;;;;;;;MS-IPac67b205b3df;1613000029.79
11-2-2021 00:33:49;0;;;;;;;;;;MS-IPac67b205b3df;1613000029.839
11-2-2021 00:33:49;;;;;;0;;;;;MS-IPac67b205b3df;1613000029.888
11-2-2021 00:33:55;;;;;10,89;;;;;;MS-IPac67b205b3df;1613000035.43
11-2-2021 00:33:57;;;42,705;;;;;;;;MS-IPac67b205b3df;1613000037.499
11-2-2021 00:34:18;;;;;10,99;;;;;;MS-IPac67b205b3df;1613000058.269
11-2-2021 00:35:03;;;;;;;;;;0;MS-IPac67b205b3df;1613000103.335
11-2-2021 00:35:03;;0;;;;;;;;;MS-IPac67b205b3df;1613000103.647
11-2-2021 00:35:03;;;;;10,75;;;;;;MS-IPac67b205b3df;1613000103.978
11-2-2021 00:35:04;;;;;;;;;27;;MS-IPac67b205b3df;1613000104.499
11-2-2021 00:35:06;;;42,62;;;;;;;;MS-IPac67b205b3df;1613000106.219
11-2-2021 00:35:26;;3;;;;;;;;;MS-IPac67b205b3df;1613000126.487
11-2-2021 00:35:26;;;;;10,85;;;;;;MS-IPac67b205b3df;1613000126.789
11-2-2021 00:35:48;;0;;;;;;;;;MS-IPac67b205b3df;1613000148.706
11-2-2021 00:35:49;;;42,109;;;;;;;;MS-IPac67b205b3df;1613000149.793
11-2-2021 00:36:12;;3;;;;;;;;;MS-IPac67b205b3df;1613000172.066
11-2-2021 00:36:15;;;41,818;;;;;;;;MS-IPac67b205b3df;1613000175.552
11-2-2021 00:36:34;;5;;;;;;;;;MS-IPac67b205b3df;1613000194.906
11-2-2021 00:36:35;;;;;10,75;;;;;;MS-IPac67b205b3df;1613000195.218
11-2-2021 00:36:57;;3;;;;;;;;;MS-IPac67b205b3df;1613000217.756
11-2-2021 00:36:58;;;;;10,85;;;;;;MS-IPac67b205b3df;1613000218.058
11-2-2021 00:36:58;;;41,573;;;;;;;;MS-IPac67b205b3df;1613000218.458
11-2-2021 00:37:00;;;;;;;;;;0;MS-IPac67b205b3df;1613000220.217
11-2-2021 00:37:20;;;;;10,69;;;;;;MS-IPac67b205b3df;1613000240.898
11-2-2021 00:37:24;;;40,275;;;;;;;;MS-IPac67b205b3df;1613000244.081
11-2-2021 00:38:04;;;;;;;430;;;;MS-IPac67b205b3df;1613000284.929
11-2-2021 00:38:06;;1;;;;;;;;;MS-IPac67b205b3df;1613000286.285
11-2-2021 00:38:06;;;41,345;;;;;;;;MS-IPac67b205b3df;1613000286.987
11-2-2021 00:38:32;;;41,682;;;;;;;;MS-IPac67b205b3df;1613000312.621
11-2-2021 00:38:52;;;;;10,85;;;;;;MS-IPac67b205b3df;1613000332.277
11-2-2021 00:39:13;;;;;;;451;;;;MS-IPac67b205b3df;1613000353.468
11-2-2021 00:39:14;;;;;;;;;;0;MS-IPac67b205b3df;1613000354.522
11-2-2021 00:39:14;;4;;;;;;;;;MS-IPac67b205b3df;1613000354.844
11-2-2021 00:39:17;;;40,665;;;;;;;;MS-IPac67b205b3df;1613000357.416
11-2-2021 00:39:37;;;;;10,75;;;;;;MS-IPac67b205b3df;1613000377.986
11-2-2021 00:40:00;;2;;;;;;;;;MS-IPac67b205b3df;1613000400.526
11-2-2021 00:40:24;;;39,558;;;;;;;;MS-IPac67b205b3df;1613000424.309
11-2-2021 00:40:49;;;41,622;;;;;;;;MS-IPac67b205b3df;1613000449.786
11-2-2021 00:41:08;;;;;;;;;;0;MS-IPac67b205b3df;1613000468.746
11-2-2021 00:41:09;;;;;10,65;;;;;;MS-IPac67b205b3df;1613000469.376
11-2-2021 00:41:32;;;42,123;;;;;;;;MS-IPac67b205b3df;1613000492.615
11-2-2021 00:41:54;;5;;;;;;;;;MS-IPac67b205b3df;1613000514.753
11-2-2021 00:41:55;;;;;10,89;;;;;;MS-IPac67b205b3df;1613000515.055
11-2-2021 00:42:17;;;42,738;;;;;;;;MS-IPac67b205b3df;1613000537.099
11-2-2021 00:42:17;;3;;;;;;;;;MS-IPac67b205b3df;1613000537.593
11-2-2021 00:42:40;;;;;10,79;;;;;;MS-IPac67b205b3df;1613000560.755
11-2-2021 00:42:42;;;43,424;;;;;;;;MS-IPac67b205b3df;1613000562.825
11-2-2021 00:43:02;;;;;;;;;;0;MS-IPac67b205b3df;1613000582.984
11-2-2021 00:43:25;;;42,183;;;;;;;;MS-IPac67b205b3df;1613000605.668
11-2-2021 00:43:26;;5;;;;;;;;;MS-IPac67b205b3df;1613000606.162
11-2-2021 00:43:26;;;;;10,65;;;;;;MS-IPac67b205b3df;1613000606.474
11-2-2021 00:43:49;;;;;10,79;;;;;;MS-IPac67b205b3df;1613000629.314
11-2-2021 00:43:51;;;41,379;;;;;;;;MS-IPac67b205b3df;1613000631.384
11-2-2021 00:44:11;;1;;;;;;;;;MS-IPac67b205b3df;1613000651.852
11-2-2021 00:44:35;;;40,196;;;;;;;;MS-IPac67b205b3df;1613000675.413
11-2-2021 00:44:57;;3;;;;;;;;;MS-IPac67b205b3df;1613000697.551
11-2-2021 00:45:00;;;;;;;;;;0;MS-IPac67b205b3df;1613000700.05
11-2-2021 00:45:44;;;41,952;;;;;;;;MS-IPac67b205b3df;1613000744.185
11-2-2021 00:46:09;;;44,011;;;;;;;;MS-IPac67b205b3df;1613000769.686
11-2-2021 00:46:52;;;42,342;;;;;;;;MS-IPac67b205b3df;1613000812.432
11-2-2021 00:47:14;;;;;;;;;;0;MS-IPac67b205b3df;1613000834.262
11-2-2021 00:47:14;;;;;10,95;;;;;;MS-IPac67b205b3df;1613000834.882
11-2-2021 00:47:18;;;41,615;;;;;;;;MS-IPac67b205b3df;1613000838.266
11-2-2021 00:48:00;;;;;10,75;;;;;;MS-IPac67b205b3df;1613000880.562
11-2-2021 00:48:00;;;43,474;;;;;;;;MS-IPac67b205b3df;1613000880.961
11-2-2021 00:48:26;;;42,663;;;;;;;;MS-IPac67b205b3df;1613000906.585
11-2-2021 00:48:41;;;;;;;;28;;;MS-IPac67b205b3df;1613000921.607
11-2-2021 00:48:41;;;;;;;;;28;;MS-IPac67b205b3df;1613000921.641
11-2-2021 00:48:45;;1;;;;;;;;;MS-IPac67b205b3df;1613000925.939
11-2-2021 00:48:46;;;;;10,85;;;;;;MS-IPac67b205b3df;1613000926.241
11-2-2021 00:48:49;;;;;;;444;;;;MS-IPac67b205b3df;1613000929.681
11-2-2021 00:48:49;;3;;;;;;;;;MS-IPac67b205b3df;1613000929.96
11-2-2021 00:48:50;;;;;10,85;;;;;;MS-IPac67b205b3df;1613000930.018
11-2-2021 00:48:50;;;42,244;;;;;;;;MS-IPac67b205b3df;1613000930.068
11-2-2021 00:48:50;0;;;;;;;;;;MS-IPac67b205b3df;1613000930.117
11-2-2021 00:48:50;;;;;;0;;;;;MS-IPac67b205b3df;1613000930.167
11-2-2021 00:49:08;;;;;;;;;;0;MS-IPac67b205b3df;1613000948.492
11-2-2021 00:49:09;;;41,325;;;;;;;;MS-IPac67b205b3df;1613000949.426
11-2-2021 00:49:31;;3;;;;;;;;;MS-IPac67b205b3df;1613000971.659
11-2-2021 00:49:31;;;;;10,71;;;;;;MS-IPac67b205b3df;1613000971.971
11-2-2021 00:49:35;;;41,269;;;;;;;;MS-IPac67b205b3df;1613000975.155
11-2-2021 00:49:54;;;;;10,89;;;;;;MS-IPac67b205b3df;1613000994.811
11-2-2021 00:50:40;;;;;10,71;;;;;;MS-IPac67b205b3df;1613001040.49
11-2-2021 00:51:02;;;;;;;;;;0;MS-IPac67b205b3df;1613001062.718
11-2-2021 00:51:03;;;;;10,83;;;;;;MS-IPac67b205b3df;1613001063.339
11-2-2021 00:51:05;;;41,802;;;;;;;;MS-IPac67b205b3df;1613001065.62
11-2-2021 00:51:25;;1;;;;;;;;;MS-IPac67b205b3df;1613001085.888
11-2-2021 00:51:48;;;41,952;;;;;;;;MS-IPac67b205b3df;1613001108.233
11-2-2021 00:52:13;;;42,148;;;;;;;;MS-IPac67b205b3df;1613001133.939
11-2-2021 00:52:34;;;;;10,65;;;;;;MS-IPac67b205b3df;1613001154.709
11-2-2021 00:52:57;;;;;10,75;;;;;;MS-IPac67b205b3df;1613001177.549
11-2-2021 00:52:59;;;40,904;;;;;;;;MS-IPac67b205b3df;1613001179.635
11-2-2021 00:52:59;;;;;;;;;;0;MS-IPac67b205b3df;1613001179.723
11-2-2021 00:53:42;;;42,493;;;;;;;;MS-IPac67b205b3df;1613001222.432
11-2-2021 00:53:43;;;;;10,61;;;;;;MS-IPac67b205b3df;1613001223.228
11-2-2021 00:54:08;;;42,352;;;;;;;;MS-IPac67b205b3df;1613001248.138
11-2-2021 00:54:28;;;;;10,85;;;;;;MS-IPac67b205b3df;1613001268.908
11-2-2021 00:54:50;;;41,096;;;;;;;;MS-IPac67b205b3df;1613001290.952
11-2-2021 00:55:13;;;;;;;;;;0;MS-IPac67b205b3df;1613001313.987
11-2-2021 00:55:18;;;41,531;;;;;;;;MS-IPac67b205b3df;1613001318.078
11-2-2021 00:56:00;;;;;10,75;;;;;;MS-IPac67b205b3df;1613001360.288
11-2-2021 00:56:22;;3;;;;;;;;;MS-IPac67b205b3df;1613001382.825
11-2-2021 00:56:23;;;;;10,89;;;;;;MS-IPac67b205b3df;1613001383.136
11-2-2021 00:56:25;;;41,708;;;;;;;;MS-IPac67b205b3df;1613001385.197
11-2-2021 00:56:45;;;;;10,69;;;;;;MS-IPac67b205b3df;1613001405.967
11-2-2021 00:57:08;;;;;10,89;;;;;;MS-IPac67b205b3df;1613001428.187
11-2-2021 00:57:08;;;42,304;;;;;;;;MS-IPac67b205b3df;1613001428.98
11-2-2021 00:57:09;;;;;;;;;;0;MS-IPac67b205b3df;1613001429.157
11-2-2021 00:57:31;;1;;;;;;;;;MS-IPac67b205b3df;1613001451.244
11-2-2021 00:57:31;;;;;10,75;;;;;;MS-IPac67b205b3df;1613001451.557
11-2-2021 00:57:34;;;41,697;;;;;;;;MS-IPac67b205b3df;1613001454.74
11-2-2021 00:58:17;;;41,031;;;;;;;;MS-IPac67b205b3df;1613001497.636
11-2-2021 00:58:40;;;;;10,85;;;;;;MS-IPac67b205b3df;1613001520.076
11-2-2021 00:58:43;;;42,541;;;;;;;;MS-IPac67b205b3df;1613001523.259
11-2-2021 00:59:02;;;;;;;;;;0;MS-IPac67b205b3df;1613001542.312
11-2-2021 00:59:02;;;;;10,65;;;;;;MS-IPac67b205b3df;1613001542.936
11-2-2021 00:59:25;;4;;;;;;;;;MS-IPac67b205b3df;1613001565.473
11-2-2021 00:59:25;;;;;10,75;;;;;;MS-IPac67b205b3df;1613001565.776
11-2-2021 00:59:26;;;43,739;;;;;;;;MS-IPac67b205b3df;1613001566.175
11-2-2021 00:59:48;;1;;;;;;;;;MS-IPac67b205b3df;1613001588.313
11-2-2021 00:59:48;;;;;10,85;;;;;;MS-IPac67b205b3df;1613001588.616
11-2-2021 00:59:51;;;42,603;;;;;;;;MS-IPac67b205b3df;1613001591.799
11-2-2021 01:00:11;;;;;10,71;;;;;;MS-IPac67b205b3df;1613001611.455
11-2-2021 01:00:34;;;40,668;;;;;;;;MS-IPac67b205b3df;1613001634.695
11-2-2021 01:00:59;;;;;;;;;;0;MS-IPac67b205b3df;1613001659.299
11-2-2021 01:01:19;;3;;;;;;;;;MS-IPac67b205b3df;1613001679.683
11-2-2021 01:01:19;;;;;10,85;;;;;;MS-IPac67b205b3df;1613001679.985
11-2-2021 01:01:42;;0;;;;;;;;;MS-IPac67b205b3df;1613001702.523
11-2-2021 01:01:43;;;;;;;;;30;;MS-IPac67b205b3df;1613001703.097
11-2-2021 01:01:43;;;41,454;;;;;;;;MS-IPac67b205b3df;1613001703.474
11-2-2021 01:02:08;;;42,177;;;;;;;;MS-IPac67b205b3df;1613001728.898
11-2-2021 01:02:28;;2;;;;;;;;;MS-IPac67b205b3df;1613001748.252
11-2-2021 01:02:28;;;;;10,69;;;;;;MS-IPac67b205b3df;1613001748.564
11-2-2021 01:02:51;;;41,707;;;;;;;;MS-IPac67b205b3df;1613001771.804
11-2-2021 01:03:13;;;;;;;;;;0;MS-IPac67b205b3df;1613001793.641
11-2-2021 01:03:17;;;42,261;;;;;;;;MS-IPac67b205b3df;1613001797.647
11-2-2021 01:03:36;;0;;;;;;;;;MS-IPac67b205b3df;1613001816.801
11-2-2021 01:03:41;;;;;;;;29;;;MS-IPac67b205b3df;1613001821.667
11-2-2021 01:03:41;;;;;;;;;30;;MS-IPac67b205b3df;1613001821.703
11-2-2021 01:03:49;;;;;;;438;;;;MS-IPac67b205b3df;1613001829.943
11-2-2021 01:03:50;;1;;;;;;;;;MS-IPac67b205b3df;1613001830.228
11-2-2021 01:03:50;;;;;10,69;;;;;;MS-IPac67b205b3df;1613001830.273
11-2-2021 01:03:50;;;42,956;;;;;;;;MS-IPac67b205b3df;1613001830.323
11-2-2021 01:03:50;0;;;;;;;;;;MS-IPac67b205b3df;1613001830.372
11-2-2021 01:03:50;;;;;;0;;;;;MS-IPac67b205b3df;1613001830.421
11-2-2021 01:04:00;;;43,698;;;;;;;;MS-IPac67b205b3df;1613001840.353
11-2-2021 01:04:22;;;;;10,85;;;;;;MS-IPac67b205b3df;1613001862.793
11-2-2021 01:04:25;;;43,578;;;;;;;;MS-IPac67b205b3df;1613001865.976
11-2-2021 01:04:45;;;;;10,71;;;;;;MS-IPac67b205b3df;1613001885.633
11-2-2021 01:05:07;;;;;;;;;;0;MS-IPac67b205b3df;1613001907.868
11-2-2021 01:05:08;;;42,001;;;;;;;;MS-IPac67b205b3df;1613001908.892
11-2-2021 01:05:34;;;41,898;;;;;;;;MS-IPac67b205b3df;1613001934.516
11-2-2021 01:05:52;;;;;;;434;;;;MS-IPac67b205b3df;1613001952.524
11-2-2021 01:05:53;;3;;;;;;;;;MS-IPac67b205b3df;1613001953.88
11-2-2021 01:06:38;;;;;;;454;;;;MS-IPac67b205b3df;1613001998.223
11-2-2021 01:06:39;;1;;;;;;;;;MS-IPac67b205b3df;1613001999.58
11-2-2021 01:07:02;;;;;;;;;;0;MS-IPac67b205b3df;1613002022.117
11-2-2021 01:07:05;;;42,133;;;;;;;;MS-IPac67b205b3df;1613002025.002
11-2-2021 01:07:47;;;41,825;;;;;;;;MS-IPac67b205b3df;1613002067.565
11-2-2021 01:07:48;;4;;;;;;;;;MS-IPac67b205b3df;1613002068.059
11-2-2021 01:08:14;;;42,517;;;;;;;;MS-IPac67b205b3df;1613002094.394
11-2-2021 01:08:32;;;;;;;435;;;;MS-IPac67b205b3df;1613002112.402
11-2-2021 01:08:57;;;42,246;;;;;;;;MS-IPac67b205b3df;1613002137.31
11-2-2021 01:08:59;;;;;;;;;;0;MS-IPac67b205b3df;1613002139.07
11-2-2021 01:09:18;;;;;;;453;;;;MS-IPac67b205b3df;1613002158.102
11-2-2021 01:09:19;;0;;;;;;;;;MS-IPac67b205b3df;1613002159.459
11-2-2021 01:09:22;;;43,716;;;;;;;;MS-IPac67b205b3df;1613002162.944
11-2-2021 01:09:42;;3;;;;;;;;;MS-IPac67b205b3df;1613002182.308
11-2-2021 01:09:42;;;;;10,85;;;;;;MS-IPac67b205b3df;1613002182.61
11-2-2021 01:10:05;;1;;;;;;;;;MS-IPac67b205b3df;1613002205.148
