time,peoplecount_rgb,co2
2021-02-12 15:27:53.000,1,439.0
2021-02-12 15:28:14.488,0,415.0
2021-02-12 15:28:16.052,0,415.0
2021-02-12 15:28:19.287,0,415.0
2021-02-12 15:28:38.812,0,415.0
2021-02-12 15:28:40.947,0,415.0
2021-02-12 15:29:03.862,0,415.0
2021-02-12 15:29:15.675,0,435.0
2021-02-12 15:29:54.000,0,435.0
2021-02-12 15:31:15.257,0,442.0
2021-02-12 15:31:55.000,0,442.0
2021-02-12 15:32:49.732,0,419.0
2021-02-12 15:32:52.967,0,419.0
2021-02-12 15:33:11.662,0,419.0
2021-02-12 15:33:14.845,0,419.0
2021-02-12 15:34:33.652,1,425.0
2021-02-12 15:34:59.987,1,425.0
2021-02-12 15:35:14.430,1,425.0
2021-02-12 15:35:18.402,1,425.0
2021-02-12 15:35:30.437,1,425.0
2021-02-12 15:35:53.000,1,401.0
2021-02-12 15:36:15.583,0,442.0
2021-02-12 15:37:13.974,1,413.0
2021-02-12 15:37:54.000,1,430.0
2021-02-12 15:38:11.082,1,430.0
2021-02-12 15:38:15.306,1,430.0
2021-02-12 15:39:16.329,1,444.0
2021-02-12 15:39:55.000,1,415.0
2021-02-12 15:39:58.827,1,415.0
2021-02-12 15:40:09.852,1,415.0
2021-02-12 15:40:14.777,2,415.0
2021-02-12 15:41:15.841,1,435.0
2021-02-12 15:44:16.753,1,417.0
2021-02-12 15:45:15.184,1,434.0
2021-02-12 15:47:14.508,1,433.0
2021-02-12 15:47:55.000,1,415.0
2021-02-12 15:48:15.897,1,415.0
2021-02-12 15:49:52.000,1,426.0
2021-02-12 15:50:15.345,1,442.0
2021-02-12 15:50:38.996,1,442.0
2021-02-12 15:50:50.011,1,442.0
2021-02-12 15:51:49.416,1,440.0
2021-02-12 15:51:53.000,1,440.0
2021-02-12 15:52:00.431,1,440.0
2021-02-12 15:52:14.935,0,417.0
2021-02-12 15:52:30.066,0,441.0
2021-02-12 15:52:41.092,0,441.0
2021-02-12 15:53:10.811,0,441.0
2021-02-12 15:53:15.146,0,441.0
2021-02-12 15:53:15.984,1,441.0
2021-02-12 15:55:12.513,0,417.0
2021-02-12 15:55:15.615,1,417.0
2021-02-12 15:55:23.446,1,417.0
2021-02-12 15:55:34.461,1,417.0
2021-02-12 15:55:37.696,1,417.0
2021-02-12 15:55:54.000,1,417.0
2021-02-12 15:55:56.221,1,417.0
2021-02-12 15:57:15.146,2,422.0
2021-02-12 15:57:22.051,2,422.0
2021-02-12 15:57:23.086,2,422.0
2021-02-12 15:57:49.191,2,446.0
2021-02-12 15:57:52.426,2,446.0
2021-02-12 15:57:55.000,2,446.0
2021-02-12 15:58:06.642,2,446.0
2021-02-12 15:58:13.176,2,446.0
2021-02-12 15:58:16.431,2,446.0
2021-02-12 15:58:29.491,2,446.0
2021-02-12 16:01:13.604,1,429.0
2021-02-12 16:01:14.341,1,429.0
2021-02-12 16:01:18.676,1,429.0
2021-02-12 16:01:47.081,1,452.0
2021-02-12 16:01:49.216,1,452.0
2021-02-12 16:02:21.631,1,452.0
2021-02-12 16:02:29.266,1,422.0
2021-02-12 16:03:13.134,1,438.0
2021-02-12 16:03:17.721,1,438.0
2021-02-12 16:03:23.155,1,438.0
2021-02-12 16:03:44.931,1,438.0
2021-02-12 16:04:54.641,1,425.0
2021-02-12 16:05:01.176,1,425.0
2021-02-12 16:05:14.301,1,457.0
2021-02-12 16:05:16.337,0,457.0
2021-02-12 16:05:29.636,0,435.0
2021-02-12 16:05:55.000,0,435.0
2021-02-12 16:06:08.661,0,435.0
2021-02-12 16:06:14.598,1,435.0
2021-02-12 16:07:14.141,1,452.0
2021-02-12 16:07:15.801,2,452.0
2021-02-12 16:07:32.786,2,452.0
2021-02-12 16:07:43.801,2,452.0
2021-02-12 16:07:44.835,2,452.0
2021-02-12 16:07:53.000,2,452.0
2021-02-12 16:07:55.861,2,452.0
2021-02-12 16:08:33.155,1,435.0
2021-02-12 16:08:52.771,1,435.0
2021-02-12 16:09:10.306,1,435.0
2021-02-12 16:09:15.347,2,435.0
2021-02-12 16:09:21.321,2,435.0
2021-02-12 16:09:24.555,2,435.0
2021-02-12 16:13:09.530,3,458.0
2021-02-12 16:13:12.765,3,458.0
2021-02-12 16:13:14.655,2,458.0
2021-02-12 16:13:23.780,2,458.0
2021-02-12 16:13:55.000,2,441.0
2021-02-12 16:14:15.819,2,457.0
2021-02-12 16:14:37.425,2,435.0
2021-02-12 16:14:52.650,2,435.0
2021-02-12 16:14:53.685,2,435.0
2021-02-12 16:15:13.300,2,435.0
2021-02-12 16:15:14.142,2,435.0
2021-02-12 16:19:16.031,2,461.0
2021-02-12 16:19:54.000,2,437.0
2021-02-12 16:20:14.357,2,437.0
2021-02-12 16:25:14.885,2,456.0
2021-02-12 16:25:15.579,2,456.0
2021-02-12 16:25:21.014,2,456.0
2021-02-12 16:25:32.029,2,456.0
2021-02-12 16:25:33.064,2,456.0
2021-02-12 16:25:44.079,2,456.0
2021-02-12 16:26:15.895,0,429.0
2021-02-12 16:26:59.959,0,449.0
2021-02-12 16:27:14.155,1,430.0
2021-02-12 16:27:33.994,1,446.0
2021-02-12 16:27:54.000,1,446.0
2021-02-12 16:27:54.809,1,446.0
2021-02-12 16:28:15.299,2,446.0
2021-02-12 16:28:24.444,2,446.0
2021-02-12 16:29:34.804,2,420.0
2021-02-12 16:29:54.319,2,438.0
2021-02-12 16:29:55.000,2,438.0
2021-02-12 16:30:15.088,1,438.0
2021-02-12 16:30:23.964,1,438.0
2021-02-12 16:30:34.979,1,438.0
2021-02-12 16:35:09.833,0,450.0
2021-02-12 16:35:15.404,0,450.0
2021-02-12 16:35:29.348,0,450.0
2021-02-12 16:37:55.000,1,442.0
2021-02-12 16:38:11.029,1,442.0
2021-02-12 16:38:16.139,1,442.0
2021-02-12 16:43:54.123,1,426.0
2021-02-12 16:44:05.140,1,426.0
2021-02-12 16:44:14.868,1,426.0
2021-02-12 16:45:54.000,1,431.0
2021-02-12 16:46:07.233,1,431.0
2021-02-12 16:46:14.339,1,451.0
2021-02-12 16:46:23.618,1,451.0
2021-02-12 16:46:38.953,1,451.0
2021-02-12 16:46:54.269,1,451.0
2021-02-12 16:47:55.000,0,432.0
2021-02-12 16:48:14.003,0,432.0
2021-02-12 16:49:15.051,0,434.0
2021-02-12 16:49:53.000,0,434.0
2021-02-12 16:50:16.400,0,434.0
2021-02-12 16:54:15.286,0,418.0
2021-02-12 16:55:13.863,0,440.0
2021-02-12 17:01:53.000,0,434.0
2021-02-12 17:02:16.634,0,434.0
2021-02-12 17:03:15.014,0,435.0
2021-02-12 17:03:54.000,0,451.0
2021-02-12 17:04:16.196,0,451.0
2021-02-12 17:05:14.544,0,455.0
2021-02-12 17:05:55.000,0,427.0
2021-02-12 17:06:15.780,0,427.0
2021-02-12 17:07:14.067,0,455.0
2021-02-12 17:08:11.509,0,434.0
2021-02-12 17:08:15.292,0,434.0
2021-02-12 17:09:53.000,0,450.0
2021-02-12 17:10:14.896,0,450.0
2021-02-12 17:13:55.000,0,428.0
2021-02-12 17:14:14.029,0,428.0
2021-02-12 17:15:15.149,0,444.0
2021-02-12 17:17:14.774,0,425.0
2021-02-12 17:17:53.000,0,447.0
2021-02-12 17:17:54.522,0,447.0
2021-02-12 17:18:13.038,0,431.0
2021-02-12 17:18:14.072,0,431.0
2021-02-12 17:18:15.797,1,431.0
2021-02-12 17:18:25.087,1,431.0
2021-02-12 17:18:31.622,1,431.0
2021-02-12 17:18:42.637,1,431.0
2021-02-12 17:19:53.000,1,449.0
2021-02-12 17:20:15.571,1,449.0
2021-02-12 17:21:13.726,0,439.0
2021-02-12 17:21:54.000,0,439.0
2021-02-12 17:27:15.391,1,438.0
2021-02-12 17:27:53.000,1,438.0
2021-02-12 17:29:54.000,1,478.0
2021-02-12 17:30:06.652,1,442.0
2021-02-12 17:30:16.129,1,442.0
2021-02-12 17:30:17.667,1,442.0
2021-02-12 17:30:46.202,1,442.0
2021-02-12 17:33:13.997,1,467.0
2021-02-12 17:33:18.792,1,467.0
2021-02-12 17:33:29.810,1,443.0
2021-02-12 17:33:53.000,1,443.0
2021-02-12 17:34:15.098,1,443.0
2021-02-12 17:35:16.399,1,447.0
2021-02-12 17:35:53.000,1,462.0
2021-02-12 17:36:05.961,1,462.0
2021-02-12 17:36:14.851,1,462.0
2021-02-12 17:37:16.075,1,439.0
2021-02-12 17:38:11.207,1,456.0
2021-02-12 17:38:14.342,1,456.0
2021-02-12 17:39:15.506,1,432.0
2021-02-12 17:39:55.000,1,432.0
2021-02-12 17:40:13.795,1,432.0
2021-02-12 17:41:15.131,1,437.0
2021-02-12 17:41:55.000,1,431.0
2021-02-12 17:42:16.336,1,448.0
2021-02-12 17:45:14.114,1,456.0
2021-02-12 17:45:54.000,1,456.0
2021-02-12 17:46:15.452,1,431.0
2021-02-12 17:47:13.832,1,469.0
2021-02-12 17:47:54.000,1,435.0
2021-02-12 17:48:14.921,1,435.0
2021-02-12 17:49:16.019,1,459.0
2021-02-12 17:49:55.000,1,456.0
2021-02-12 17:50:14.625,1,456.0
2021-02-12 17:51:53.000,1,461.0
2021-02-12 17:52:14.023,1,461.0
2021-02-12 17:53:11.107,1,445.0
2021-02-12 17:53:15.150,1,445.0
2021-02-12 18:03:15.877,1,441.0
2021-02-12 18:03:54.000,1,463.0
2021-02-12 18:04:14.346,1,463.0
2021-02-12 18:05:15.578,1,467.0
2021-02-12 18:05:55.000,1,486.0
2021-02-12 18:06:13.923,1,470.0
2021-02-12 18:07:53.000,1,454.0
2021-02-12 18:08:11.007,1,436.0
2021-02-12 18:08:16.199,1,436.0
2021-02-12 18:09:54.000,1,456.0
2021-02-12 18:10:15.794,1,456.0
2021-02-12 18:11:14.118,1,482.0
2021-02-12 18:11:54.000,1,458.0
2021-02-12 18:12:15.393,1,458.0
2021-02-12 18:13:55.000,1,474.0
2021-02-12 18:14:14.880,1,474.0
2021-02-12 18:17:15.643,1,494.0
2021-02-12 18:17:54.000,1,472.0
2021-02-12 18:18:14.073,2,452.0
2021-02-12 18:19:15.116,1,468.0
2021-02-12 18:19:54.000,1,448.0
2021-02-12 18:20:16.472,1,448.0
2021-02-12 18:21:54.000,1,468.0
2021-02-12 18:22:15.930,1,468.0
2021-02-12 18:23:10.906,1,471.0
2021-02-12 18:23:14.325,1,471.0
2021-02-12 18:23:55.000,1,445.0
2021-02-12 18:24:15.439,1,445.0
2021-02-12 18:25:13.870,1,461.0
2021-02-12 18:29:55.000,1,444.0
2021-02-12 18:30:14.239,1,472.0
2021-02-12 18:31:15.278,1,443.0
2021-02-12 18:31:55.000,1,459.0
2021-02-12 18:32:13.716,1,459.0
2021-02-12 18:33:14.855,0,436.0
2021-02-12 18:33:53.000,0,463.0
2021-02-12 18:33:54.421,0,463.0
2021-02-12 18:34:05.351,0,435.0
2021-02-12 18:34:05.382,0,435.0
2021-02-12 18:34:16.193,1,435.0
2021-02-12 18:34:19.596,1,435.0
2021-02-12 18:34:52.531,1,449.0
2021-02-12 18:35:03.546,1,449.0
2021-02-12 18:35:14.672,2,456.0
2021-02-12 18:35:54.000,2,456.0
2021-02-12 18:37:13.181,1,476.0
2021-02-12 18:37:14.058,1,476.0
2021-02-12 18:37:24.196,1,476.0
2021-02-12 18:37:54.000,1,476.0
2021-02-12 18:39:16.358,1,446.0
2021-02-12 18:39:55.000,1,447.0
2021-02-12 18:40:03.701,1,447.0
2021-02-12 18:40:14.882,1,447.0
2021-02-12 18:40:17.916,1,447.0
2021-02-12 18:41:48.021,0,464.0
2021-02-12 18:41:53.000,0,464.0
2021-02-12 18:42:05.336,0,464.0
2021-02-12 18:42:14.339,1,464.0
2021-02-12 18:45:15.226,1,446.0
2021-02-12 18:47:55.000,1,490.0
2021-02-12 18:48:15.901,1,490.0
2021-02-12 18:49:14.312,1,466.0
2021-02-12 18:49:53.000,1,451.0
2021-02-12 18:50:15.771,1,448.0
2021-02-12 18:50:49.921,1,448.0
2021-02-12 18:51:53.000,1,445.0
2021-02-12 18:51:53.671,1,445.0
2021-02-12 18:52:04.686,1,445.0
2021-02-12 18:52:14.990,1,445.0
2021-02-12 18:53:11.806,1,476.0
2021-02-12 18:53:16.126,1,476.0
2021-02-12 18:53:54.000,1,467.0
2021-02-12 18:54:14.617,1,467.0
2021-02-12 18:55:15.933,1,442.0
2021-02-12 18:59:18.088,1,493.0
2021-02-12 18:59:37.880,1,461.0
2021-02-12 18:59:50.996,1,461.0
2021-02-12 18:59:53.000,1,461.0
2021-02-12 19:01:54.000,1,457.0
2021-02-12 19:02:15.772,1,439.0
2021-02-12 19:03:55.000,1,484.0
2021-02-12 19:04:15.301,1,484.0
2021-02-12 19:04:36.720,1,475.0
2021-02-12 19:04:47.765,1,475.0
2021-02-12 19:05:16.536,1,454.0
2021-02-12 19:06:14.836,1,438.0
2021-02-12 19:07:16.076,1,422.0
2021-02-12 19:07:53.000,1,453.0
2021-02-12 19:08:04.710,1,453.0
2021-02-12 19:08:11.326,1,453.0
2021-02-12 19:08:14.481,1,453.0
2021-02-12 19:08:15.746,1,427.0
2021-02-12 19:09:15.602,1,464.0
2021-02-12 19:09:26.080,1,483.0
2021-02-12 19:09:37.095,1,483.0
2021-02-12 19:09:54.000,1,483.0
2021-02-12 19:10:14.066,1,449.0
2021-02-12 19:11:54.000,2,433.0
2021-02-12 19:12:16.298,1,433.0
2021-02-12 19:13:14.697,1,453.0
2021-02-12 19:15:14.311,1,455.0
2021-02-12 19:16:15.464,1,437.0
2021-02-12 19:17:13.924,1,437.0
2021-02-12 19:17:47.751,1,457.0
2021-02-12 19:17:54.000,1,457.0
2021-02-12 19:18:00.866,1,457.0
2021-02-12 19:18:15.305,0,457.0
2021-02-12 19:19:55.000,0,434.0
2021-02-12 19:20:14.690,0,462.0
2021-02-12 19:22:14.176,0,439.0
2021-02-12 19:27:14.340,1,442.0
2021-02-12 19:27:54.000,1,442.0
2021-02-12 19:29:14.063,0,429.0
2021-02-12 19:29:38.081,0,429.0
2021-02-12 19:29:49.096,0,429.0
2021-02-12 19:29:55.000,0,429.0
2021-02-12 19:30:05.532,0,429.0
2021-02-12 19:30:33.981,1,447.0
2021-02-12 19:30:56.796,1,486.0
2021-02-12 19:31:01.131,1,486.0
2021-02-12 19:31:16.423,1,453.0
2021-02-12 19:31:25.156,1,453.0
2021-02-12 19:31:53.000,1,419.0
2021-02-12 19:32:14.869,1,419.0
2021-02-12 19:35:15.493,1,448.0
2021-02-12 19:35:54.000,1,459.0
2021-02-12 19:36:13.888,1,442.0
2021-02-12 19:37:15.114,1,443.0
2021-02-12 19:39:53.000,1,427.0
2021-02-12 19:40:16.227,1,451.0
2021-02-12 19:41:00.382,1,451.0
2021-02-12 19:41:11.396,1,451.0
2021-02-12 19:41:14.346,1,451.0
2021-02-12 19:43:13.751,1,430.0
2021-02-12 19:43:54.000,1,427.0
2021-02-12 19:44:14.967,1,448.0
2021-02-12 19:45:16.108,1,443.0
2021-02-12 19:47:53.000,1,427.0
2021-02-12 19:48:14.024,1,427.0
2021-02-12 19:49:15.200,1,444.0
2021-02-12 19:49:53.000,1,439.0
2021-02-12 19:50:16.679,1,439.0
2021-02-12 19:51:54.000,1,465.0
2021-02-12 19:52:16.139,1,465.0
2021-02-12 19:53:10.806,1,449.0
2021-02-12 19:53:14.284,1,449.0
2021-02-12 19:55:13.928,1,453.0
2021-02-12 19:55:55.000,1,450.0
2021-02-12 19:56:15.019,1,450.0
2021-02-12 19:56:55.162,1,429.0
2021-02-12 19:57:08.277,1,429.0
2021-02-12 19:57:16.295,1,429.0
2021-02-12 19:57:53.000,1,439.0
2021-02-12 19:58:14.773,1,455.0
2021-02-12 19:59:16.004,1,437.0
2021-02-12 20:01:14.859,1,455.0
2021-02-12 20:01:30.022,1,455.0
2021-02-12 20:01:41.037,1,431.0
2021-02-12 20:01:54.000,1,431.0
2021-02-12 20:02:14.017,1,431.0
2021-02-12 20:02:28.282,1,450.0
2021-02-12 20:02:39.297,1,450.0
2021-02-12 20:03:15.076,1,450.0
2021-02-12 20:03:55.000,1,431.0
2021-02-12 20:04:16.291,1,431.0
2021-02-12 20:05:14.619,1,430.0
2021-02-12 20:08:11.547,1,465.0
2021-02-12 20:08:15.250,1,465.0
2021-02-12 20:09:13.690,1,438.0
2021-02-12 20:11:16.244,1,438.0
2021-02-12 20:11:55.000,1,420.0
2021-02-12 20:12:14.595,1,420.0
2021-02-12 20:13:15.740,1,446.0
2021-02-12 20:13:53.000,1,464.0
2021-02-12 20:14:14.135,1,464.0
2021-02-12 20:15:15.209,1,480.0
2021-02-12 20:15:54.000,1,480.0
2021-02-12 20:17:54.000,1,464.0
2021-02-12 20:18:15.889,1,464.0
2021-02-12 20:19:55.000,1,480.0
2021-02-12 20:20:15.457,1,480.0
2021-02-12 20:20:21.922,1,480.0
2021-02-12 20:20:36.052,1,480.0
2021-02-12 20:20:36.084,1,480.0
2021-02-12 20:21:53.000,0,453.0
2021-02-12 20:22:15.200,0,473.0
2021-02-12 20:24:14.821,0,447.0
2021-02-12 20:25:15.754,0,473.0
2021-02-12 20:25:54.000,0,456.0
2021-02-12 20:26:14.151,0,456.0
2021-02-12 20:27:55.000,0,472.0
2021-02-12 20:28:13.917,0,472.0
2021-02-12 20:28:49.723,0,455.0
2021-02-12 20:29:02.838,0,455.0
2021-02-12 20:29:09.410,0,455.0
2021-02-12 20:31:14.674,1,473.0
2021-02-12 20:31:53.000,1,473.0
2021-02-12 20:33:14.200,1,443.0
2021-02-12 20:33:54.000,1,464.0
2021-02-12 20:34:15.226,1,464.0
2021-02-12 20:35:13.868,1,457.0
2021-02-12 20:39:53.000,1,447.0
2021-02-12 20:40:14.111,1,447.0
2021-02-12 20:41:15.162,1,446.0
2021-02-12 20:41:53.000,1,463.0
2021-02-12 20:42:16.312,1,463.0
2021-02-12 20:43:14.955,1,440.0
2021-02-12 20:43:54.000,1,463.0
2021-02-12 20:44:16.060,1,463.0
2021-02-12 20:49:16.079,1,438.0
2021-02-12 20:49:53.000,1,445.0
2021-02-12 20:50:14.748,1,455.0
2021-02-12 20:53:09.224,1,455.0
2021-02-12 20:53:11.439,1,455.0
2021-02-12 20:53:15.387,1,455.0
2021-02-12 20:53:20.259,1,455.0
2021-02-12 20:53:54.000,1,455.0
2021-02-12 20:54:13.813,1,439.0
2021-02-12 20:54:41.624,1,439.0
2021-02-12 20:54:52.649,1,439.0
2021-02-12 20:55:15.038,1,460.0
2021-02-12 20:58:15.717,1,443.0
2021-02-12 20:59:14.144,2,444.0
2021-02-12 20:59:53.000,2,444.0
2021-02-12 21:05:15.817,2,441.0
2021-02-12 21:06:26.740,1,462.0
2021-02-12 21:07:15.202,1,439.0
2021-02-12 21:07:53.000,1,439.0
2021-02-12 21:09:54.000,1,458.0
2021-02-12 21:10:16.176,1,458.0
2021-02-12 21:16:14.507,0,435.0
2021-02-12 21:17:15.913,0,455.0
2021-02-12 21:19:54.000,0,444.0
2021-02-12 21:20:13.594,0,444.0
2021-02-12 21:23:11.710,0,438.0
2021-02-12 21:23:14.317,0,438.0
2021-02-12 21:29:15.802,0,436.0
2021-02-12 21:30:14.177,0,454.0
2021-02-12 21:34:16.277,0,420.0
2021-02-12 21:35:14.453,0,448.0
2021-02-12 21:43:54.000,0,422.0
2021-02-12 21:44:13.949,0,439.0
2021-02-12 21:47:14.826,0,459.0
2021-02-12 21:47:52.000,0,438.0
2021-02-12 21:48:15.775,0,438.0
2021-02-12 21:49:53.000,0,451.0
2021-02-12 21:50:15.558,0,451.0
2021-02-12 21:51:53.000,0,457.0
2021-02-12 21:52:15.028,0,437.0
2021-02-12 21:53:11.511,0,453.0
2021-02-12 21:53:16.101,0,453.0
2021-02-12 21:55:15.849,0,449.0
2021-02-12 22:01:13.826,0,443.0
2021-02-12 22:03:55.000,0,426.0
2021-02-12 22:04:15.333,0,449.0
2021-02-12 22:05:13.684,0,451.0
2021-02-12 22:07:15.914,0,433.0
2021-02-12 22:07:53.000,0,433.0
2021-02-12 22:09:15.448,0,449.0
2021-02-12 22:14:16.008,0,430.0
2021-02-12 22:16:15.509,0,452.0
2021-02-12 22:17:13.875,0,435.0
2021-02-12 22:17:54.000,0,451.0
2021-02-12 22:18:14.900,0,451.0
2021-02-12 22:19:16.233,0,429.0
2021-02-12 22:19:54.000,0,446.0
2021-02-12 22:20:15.502,0,446.0
2021-02-12 22:24:13.635,0,462.0
2021-02-12 22:25:14.892,0,416.0
2021-02-12 22:25:53.000,0,455.0
2021-02-12 22:26:16.102,0,434.0
2021-02-12 22:27:14.537,0,436.0
2021-02-12 22:29:14.000,0,420.0
2021-02-12 22:29:54.000,0,448.0
2021-02-12 22:30:15.225,0,448.0
2021-02-12 22:31:55.000,0,445.0
2021-02-12 22:32:14.797,0,445.0
2021-02-12 22:35:15.553,0,451.0
2021-02-12 22:37:54.000,0,424.0
2021-02-12 22:38:11.212,0,447.0
2021-02-12 22:38:16.234,0,447.0
2021-02-12 22:43:13.649,0,426.0
2021-02-12 22:43:53.000,0,467.0
2021-02-12 22:44:14.902,0,447.0
2021-02-12 22:45:16.095,0,450.0
2021-02-12 22:45:53.000,0,450.0
2021-02-12 22:47:15.701,0,449.0
2021-02-12 22:47:54.000,0,433.0
2021-02-12 22:48:14.136,0,433.0
2021-02-12 22:49:55.000,0,437.0
2021-02-12 22:50:13.674,0,437.0
2021-02-12 22:55:54.000,0,451.0
2021-02-12 22:56:15.051,0,451.0
2021-02-12 22:59:15.945,0,430.0
2021-02-12 23:01:53.000,0,425.0
2021-02-12 23:02:13.845,0,449.0
2021-02-12 23:03:54.000,0,453.0
2021-02-12 23:04:16.343,0,432.0
2021-02-12 23:05:14.720,0,453.0
2021-02-12 23:05:55.000,0,453.0
2021-02-12 23:06:15.733,0,425.0
2021-02-12 23:07:14.510,0,448.0
2021-02-12 23:07:53.000,0,432.0
2021-02-12 23:08:11.114,0,432.0
2021-02-12 23:08:15.556,0,432.0
2021-02-12 23:10:14.913,0,449.0
2021-02-12 23:11:54.000,0,427.0
2021-02-12 23:12:14.635,0,443.0
2021-02-12 23:15:15.265,0,423.0
2021-02-12 23:15:52.000,0,434.0
2021-02-12 23:16:13.688,0,434.0
2021-02-12 23:17:14.765,0,452.0
2021-02-12 23:18:16.107,0,435.0
2021-02-12 23:19:17.195,0,459.0
2021-02-12 23:19:54.000,0,435.0
2021-02-12 23:20:15.481,0,435.0
2021-02-12 23:21:13.868,0,454.0
2021-02-12 23:21:54.000,0,430.0
2021-02-12 23:22:15.051,0,430.0
2021-02-12 23:24:14.588,0,447.0
2021-02-12 23:25:53.000,0,429.0
2021-02-12 23:26:14.226,0,429.0
2021-02-12 23:27:15.331,0,452.0
2021-02-12 23:27:53.000,0,433.0
2021-02-12 23:28:13.834,0,433.0
2021-02-12 23:29:14.874,0,435.0
2021-02-12 23:29:54.000,0,435.0
2021-02-12 23:31:14.580,0,426.0
2021-02-12 23:31:55.000,0,445.0
2021-02-12 23:32:15.659,0,445.0
2021-02-12 23:35:13.702,0,434.0
2021-02-12 23:35:53.000,0,429.0
2021-02-12 23:36:14.893,0,429.0
2021-02-12 23:39:54.000,0,451.0
2021-02-12 23:40:14.007,0,451.0
2021-02-12 23:41:55.000,0,432.0
2021-02-12 23:42:13.578,0,432.0
2021-02-12 23:45:14.239,0,448.0
2021-02-12 23:47:13.831,0,427.0
2021-02-12 23:47:54.000,0,420.0
2021-02-12 23:48:15.145,0,439.0
2021-02-12 23:49:55.000,0,433.0
2021-02-12 23:50:14.488,0,433.0
2021-02-12 23:51:15.773,0,434.0
2021-02-12 23:51:52.000,0,434.0
2021-02-12 23:55:14.897,0,414.0
2021-02-12 23:55:54.000,0,446.0
2021-02-12 23:56:16.083,0,446.0
2021-02-12 23:57:14.341,0,456.0
2021-02-12 23:57:54.000,0,438.0
2021-02-12 23:58:15.716,0,438.0
2021-02-13 00:01:12.887,0,429.0
2021-02-13 00:02:14.841,0,445.0
2021-02-13 00:03:15.992,0,451.0
2021-02-13 00:03:54.000,0,434.0
2021-02-13 00:04:14.427,0,434.0
2021-02-13 00:05:15.491,0,436.0
2021-02-13 00:09:14.601,0,433.0
2021-02-13 00:09:53.000,0,453.0
2021-02-13 00:10:15.862,0,430.0
2021-02-13 00:19:15.295,0,446.0
2021-02-13 00:19:53.000,0,440.0
2021-02-13 00:20:13.607,0,430.0
2021-02-13 00:21:54.000,0,456.0
2021-02-13 00:22:16.221,0,456.0
2021-02-13 00:23:11.615,0,438.0
2021-02-13 00:23:14.385,0,438.0
2021-02-13 00:25:13.993,0,451.0
2021-02-13 00:25:55.000,0,451.0
2021-02-13 00:27:13.544,0,430.0
2021-02-13 00:27:53.000,0,427.0
2021-02-13 00:28:14.743,0,451.0
2021-02-13 00:29:53.000,0,429.0
2021-02-13 00:31:54.000,0,436.0
2021-02-13 00:43:53.000,0,445.0
2021-02-13 00:49:54.000,0,444.0
2021-02-13 00:53:52.000,0,455.0
2021-02-13 00:55:53.000,0,437.0
2021-02-13 00:59:54.000,0,430.0
2021-02-13 01:02:16.013,0,448.0
2021-02-13 01:03:14.068,0,456.0
2021-02-13 01:03:53.000,0,439.0
2021-02-13 01:05:13.785,0,424.0
2021-02-13 01:11:52.000,0,461.0
2021-02-13 01:12:13.532,0,429.0
2021-02-13 01:15:14.368,0,452.0
2021-02-13 01:15:54.000,0,448.0
2021-02-13 01:16:15.583,0,432.0
2021-02-13 01:17:54.000,0,451.0
2021-02-13 01:18:15.164,0,432.0
2021-02-13 01:19:13.574,0,439.0
2021-02-13 01:19:55.000,0,441.0
2021-02-13 01:20:14.728,0,441.0
2021-02-13 01:35:15.719,0,431.0
2021-02-13 01:37:15.194,0,433.0
2021-02-13 01:37:52.000,0,459.0
2021-02-13 01:38:11.018,0,459.0
2021-02-13 01:38:13.575,0,459.0
2021-02-13 01:39:14.802,0,439.0
2021-02-13 01:41:14.444,0,421.0
2021-02-13 01:41:54.000,0,465.0
2021-02-13 01:42:15.518,0,431.0
2021-02-13 01:43:54.000,0,453.0
2021-02-13 01:44:15.219,0,453.0
2021-02-13 01:45:52.000,0,437.0
2021-02-13 01:46:14.935,0,437.0
2021-02-13 01:47:16.303,0,431.0
2021-02-13 01:47:53.000,0,435.0
2021-02-13 01:48:14.357,0,435.0
2021-02-13 01:49:15.394,0,459.0
2021-02-13 01:49:54.000,0,432.0
2021-02-13 01:50:13.820,0,432.0
2021-02-13 01:51:15.149,0,452.0
2021-02-13 01:53:10.919,0,459.0
2021-02-13 01:53:14.551,0,459.0
2021-02-13 01:53:52.000,0,441.0
2021-02-13 01:54:15.740,0,441.0
2021-02-13 02:04:13.560,0,425.0
2021-02-13 02:05:14.912,0,448.0
2021-02-13 02:06:16.215,0,428.0
2021-02-13 02:07:14.592,0,448.0
2021-02-13 02:09:14.163,0,448.0
2021-02-13 02:11:13.616,0,427.0
2021-02-13 02:11:52.000,0,445.0
2021-02-13 02:12:14.781,0,445.0
2021-02-13 02:13:15.912,0,428.0
2021-02-13 02:13:53.000,0,444.0
2021-02-13 02:14:14.268,0,444.0
2021-02-13 02:15:15.522,0,419.0
2021-02-13 02:15:54.000,0,439.0
2021-02-13 02:16:13.995,0,439.0
2021-02-13 02:19:55.000,0,467.0
2021-02-13 02:20:15.667,0,445.0
2021-02-13 02:27:15.685,0,421.0
2021-02-13 02:27:55.000,0,439.0
2021-02-13 02:28:13.926,0,439.0
2021-02-13 02:31:14.709,0,429.0
2021-02-13 02:31:53.000,0,455.0
2021-02-13 02:32:15.873,0,455.0
2021-02-13 02:33:14.264,0,454.0
2021-02-13 02:33:54.000,0,438.0
2021-02-13 02:34:15.490,0,438.0
2021-02-13 02:35:13.888,0,435.0
